id,platform,address,locality,city,centroid
31320,blinkit,"{""types"":[""street_address""],""geometry"":{""location"":{""lat"":12.9998362,""lng"":77.72046089999999},""viewport"":{""northeast"":{""lat"":13.0011851802915,""lng"":77.7218098802915},""southwest"":{""lat"":12.9984872197085,""lng"":77.71911191970848}},""location_type"":""ROOFTOP""},""place_id"":""ChIJQ2KRFr8RrjsRsVyt3G7NQDQ"",""plus_code"":{""global_code"":""7J4VXPXC+W5"",""compound_code"":""XPXC+W5 Bengaluru, Karnataka, India""},""formatted_address"":""42, 1st Main Rd, Kodigehalli, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India"",""navigation_points"":[{""location"":{""latitude"":12.9997692,""longitude"":77.7204409},""road_name"":""""}],""address_components"":[{""types"":[""street_number""],""long_name"":""42"",""short_name"":""42""},{""types"":[""route""],""long_name"":""1st Main Road"",""short_name"":""1st Main Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Kodigehalli"",""short_name"":""Kodigehalli""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Ramamurthy Nagar"",""short_name"":""Ramamurthy Nagar""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560016"",""short_name"":""560016""}]}",Ramamurthy Nagar,Bangalore,"13.0,77.72"
31336,blinkit,"{""types"":[""premise"",""street_address""],""geometry"":{""bounds"":{""northeast"":{""lat"":12.9803803,""lng"":77.7596719},""southwest"":{""lat"":12.9803127,""lng"":77.75960189999999}},""location"":{""lat"":12.9803463,""lng"":77.759636},""viewport"":{""northeast"":{""lat"":12.9816954802915,""lng"":77.7609858802915},""southwest"":{""lat"":12.9789975197085,""lng"":77.75828791970848}},""location_type"":""ROOFTOP""},""place_id"":""ChIJmcSOKQkOrjsRrblP2hZdylM"",""formatted_address"":""277, Channasandra, Bengaluru, Karnataka 560067, India"",""navigation_points"":[{""location"":{""latitude"":12.9800472,""longitude"":77.7596065},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""277"",""short_name"":""277""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Channasandra"",""short_name"":""Channasandra""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560067"",""short_name"":""560067""}]}",Channasandra,Bangalore,"12.98,77.76"
31414,blinkit,"{""types"":[""premise"",""street_address""],""geometry"":{""bounds"":{""northeast"":{""lat"":13.1000496,""lng"":77.5800558},""southwest"":{""lat"":13.0999293,""lng"":77.5799313}},""location"":{""lat"":13.0999904,""lng"":77.579995},""viewport"":{""northeast"":{""lat"":13.1013384302915,""lng"":77.5813425302915},""southwest"":{""lat"":13.0986404697085,""lng"":77.57864456970849}},""location_type"":""ROOFTOP""},""place_id"":""ChIJBXaOmmEYrjsRQsXxfMmN9fs"",""formatted_address"":""806, New Town Main Rd, Yelahanka Satellite Town, Yelahanka, Bengaluru, Karnataka 560064, India"",""navigation_points"":[{""location"":{""latitude"":13.1001232,""longitude"":77.5799527},""road_name"":""""}],""address_components"":[{""types"":[""street_number""],""long_name"":""806"",""short_name"":""806""},{""types"":[""route""],""long_name"":""New Town Main Road"",""short_name"":""New Town Main Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Yelahanka Satellite Town"",""short_name"":""Yelahanka Satellite Town""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Yelahanka"",""short_name"":""Yelahanka""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560064"",""short_name"":""560064""}]}",Yelahanka Satellite Town,Bangalore,"13.1,77.58"
31434,blinkit,"{""types"":[""street_address""],""geometry"":{""location"":{""lat"":12.989982,""lng"":77.66998570000001},""viewport"":{""northeast"":{""lat"":12.9913309802915,""lng"":77.67133468029152},""southwest"":{""lat"":12.9886330197085,""lng"":77.66863671970852}},""location_type"":""ROOFTOP""},""place_id"":""ChIJe2w9X5MRrjsRUkw_De_UM_k"",""plus_code"":{""global_code"":""7J4VXMQ9+XX"",""compound_code"":""XMQ9+XX Bengaluru, Karnataka, India""},""formatted_address"":""Sai Sadan, 611, Pai Layout, Mahadevapura, Bengaluru, Karnataka 560016, India"",""navigation_points"":[{""location"":{""latitude"":12.9899817,""longitude"":77.6699796},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""Sai Sadan"",""short_name"":""Sai Sadan""},{""types"":[""premise""],""long_name"":""611"",""short_name"":""611""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Pai Layout"",""short_name"":""Pai Layout""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Mahadevapura"",""short_name"":""Mahadevapura""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560016"",""short_name"":""560016""}]}",Mahadevapura,Bangalore,"12.99,77.67"
31462,blinkit,"{""types"":[""establishment"",""point_of_interest""],""geometry"":{""location"":{""lat"":12.8702089,""lng"":77.61998570000002},""viewport"":{""northeast"":{""lat"":12.8715578802915,""lng"":77.62133468029153},""southwest"":{""lat"":12.8688599197085,""lng"":77.61863671970852}},""location_type"":""ROOFTOP""},""place_id"":""ChIJN6LyOABrrjsRx5zPNR6LlWI"",""plus_code"":{""global_code"":""7J4VVJC9+3X"",""compound_code"":""VJC9+3X Bengaluru, Karnataka, India""},""formatted_address"":""No 69,1st mn rd bda layout,akshayanagara east,yelenhalli mn rd, 56006816, 7th Cross Rd, opp. to jhanvi shelter appart entr gate, Akshayanagara East, Akshayanagar, Bengaluru, Karnataka 560068, India"",""navigation_points"":[{""location"":{""latitude"":12.8702002,""longitude"":77.6200327},""road_name"":""""}],""address_components"":[{""types"":[""street_number""],""long_name"":""56006816"",""short_name"":""56006816""},{""types"":[""landmark""],""long_name"":""jhanvi shelter appart entr gate"",""short_name"":""jhanvi shelter appart entr gate""},{""types"":[""route""],""long_name"":""7th Cross Road"",""short_name"":""7th Cross Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Akshayanagara East"",""short_name"":""Akshayanagara East""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Akshayanagar"",""short_name"":""Akshayanagar""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560068"",""short_name"":""560068""}]}",Akshayanagar,Bangalore,"12.87,77.62"
31530,blinkit,"{""types"":[""street_address""],""geometry"":{""location"":{""lat"":12.909937,""lng"":77.6299837},""viewport"":{""northeast"":{""lat"":12.9112859802915,""lng"":77.63133268029151},""southwest"":{""lat"":12.9085880197085,""lng"":77.6286347197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJecYpTQcVrjsRvKMjVqME8Zc"",""plus_code"":{""global_code"":""7J4VWJ5H+XX"",""compound_code"":""WJ5H+XX Bengaluru, Karnataka, India""},""formatted_address"":""9th main,4th cross, Begur Rd, near poorvika bar, Sector 7, Hongasandra, Bengaluru, Karnataka 560068, India"",""navigation_points"":[{""location"":{""latitude"":12.9100117,""longitude"":77.6299818},""road_name"":""""}],""address_components"":[{""types"":[""landmark""],""long_name"":""poorvika bar"",""short_name"":""poorvika bar""},{""types"":[""route""],""long_name"":""Begur Road"",""short_name"":""Begur Rd""},{""types"":[""neighborhood"",""political""],""long_name"":""Sector 7"",""short_name"":""Sector 7""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Hongasandra"",""short_name"":""Hongasandra""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560068"",""short_name"":""560068""}]}",Hongasandra,Bangalore,"12.91,77.63"
31532,blinkit,"{""types"":[""premise"",""street_address""],""geometry"":{""bounds"":{""northeast"":{""lat"":12.9300987,""lng"":77.59005069999999},""southwest"":{""lat"":12.9299522,""lng"":77.58992119999999}},""location"":{""lat"":12.930025,""lng"":77.58998520000002},""viewport"":{""northeast"":{""lat"":12.9313744302915,""lng"":77.5913349302915},""southwest"":{""lat"":12.9286764697085,""lng"":77.58863696970849}},""location_type"":""ROOFTOP""},""place_id"":""ChIJ62YXg6MVrjsR2ZagZwzQ8xA"",""formatted_address"":""37, 5th Cross Rd, 3rd Block East, LIC Colony, Jayanagar 4th Block East, Jayanagar, Bengaluru, Karnataka 560011, India"",""navigation_points"":[{""location"":{""latitude"":12.9300525,""longitude"":77.5900006},""road_name"":""""}],""address_components"":[{""types"":[""street_number""],""long_name"":""37"",""short_name"":""37""},{""types"":[""route""],""long_name"":""5th Cross Road"",""short_name"":""5th Cross Rd""},{""types"":[""neighborhood"",""political""],""long_name"":""3rd Block East"",""short_name"":""3rd Block East""},{""types"":[""political"",""sublocality"",""sublocality_level_3""],""long_name"":""LIC Colony"",""short_name"":""LIC Colony""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Jayanagar 4th Block East"",""short_name"":""Jayanagar 4th Block East""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Jayanagar"",""short_name"":""Jayanagar""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560011"",""short_name"":""560011""}]}",LIC Colony,Bangalore,"12.93,77.59"
31679,blinkit,"{""types"":[""establishment"",""point_of_interest"",""school"",""secondary_school""],""geometry"":{""location"":{""lat"":12.9696345,""lng"":77.7194828},""viewport"":{""northeast"":{""lat"":12.9709834802915,""lng"":77.7208317802915},""southwest"":{""lat"":12.9682855197085,""lng"":77.71813381970848}},""location_type"":""ROOFTOP""},""place_id"":""ChIJjVR-FKsTrjsRObxy-JBHgvQ"",""formatted_address"":""XP99+VQ5, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037, India"",""navigation_points"":[{""location"":{""latitude"":12.9695554,""longitude"":77.7194742},""road_name"":""""}],""address_components"":[{""types"":[""plus_code""],""long_name"":""XP99+VQ5"",""short_name"":""XP99+VQ5""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Kundalahalli"",""short_name"":""Kundalahalli""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Brookefield"",""short_name"":""Brookefield""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560037"",""short_name"":""560037""}]}",Brookefield,Bangalore,"12.97,77.72"
33415,blinkit,"{""types"":[""premise"",""street_address""],""geometry"":{""location"":{""lat"":12.8997429,""lng"":77.53986239999999},""viewport"":{""northeast"":{""lat"":12.9010918802915,""lng"":77.5412113802915},""southwest"":{""lat"":12.8983939197085,""lng"":77.53851341970848}},""location_type"":""ROOFTOP""},""place_id"":""ChIJZ4NaiMA_rjsRVQm-KLtORvo"",""formatted_address"":""Prestige Lake Ridge, Thurahalli Rd, Jayanagar housing society layout, Subramanyapura, Bengaluru, Karnataka 560061, India"",""navigation_points"":[{""location"":{""latitude"":12.8999709,""longitude"":77.5396551},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""Prestige Lake Ridge"",""short_name"":""Prestige Lake Ridge""},{""types"":[""route""],""long_name"":""Thurahalli Road"",""short_name"":""Thurahalli Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Jayanagar housing society layout"",""short_name"":""Jayanagar housing society layout""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Subramanyapura"",""short_name"":""Subramanyapura""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560061"",""short_name"":""560061""}]}",Subramanyapura,Bangalore,"12.9,77.54"
33509,blinkit,"{""types"":[""street_address""],""geometry"":{""location"":{""lat"":13.0496906,""lng"":77.6396523},""viewport"":{""northeast"":{""lat"":13.0510395802915,""lng"":77.6410012802915},""southwest"":{""lat"":13.0483416197085,""lng"":77.63830331970848}},""location_type"":""ROOFTOP""},""place_id"":""ChIJt0iTPvYXrjsRgjOwagnAu2Y"",""plus_code"":{""global_code"":""7J5V2JXQ+VV"",""compound_code"":""2JXQ+VV Bengaluru, Karnataka, India""},""formatted_address"":""#355,SyNo 25/4,Geddalahalli, Amam Enclave Layout, Ashwath Nagar, Thanisandra, Bengaluru, Geddalahalli, Karnataka 560045, India"",""navigation_points"":[{""location"":{""latitude"":13.0496156,""longitude"":77.6396422},""road_name"":""""}],""address_components"":[{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Thanisandra"",""short_name"":""Thanisandra""},{""types"":[""political"",""sublocality"",""sublocality_level_3""],""long_name"":""Amam Enclave Layout"",""short_name"":""Amam Enclave Layout""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Ashwath Nagar"",""short_name"":""Ashwath Nagar""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560045"",""short_name"":""560045""}]}",Thanisandra,Bangalore,"13.05,77.64"
33666,blinkit,"{""types"":[""premise"",""street_address""],""geometry"":{""location"":{""lat"":13.0200192,""lng"":77.62997460000001},""viewport"":{""northeast"":{""lat"":13.0213681802915,""lng"":77.63132358029152},""southwest"":{""lat"":13.0186702197085,""lng"":77.62862561970852}},""location_type"":""ROOFTOP""},""place_id"":""ChIJ8wx1shgXrjsRM2H5b3OWCF0"",""formatted_address"":""67, Hennur Main Rd, St Thomas Town, 1st Stage, Kacharakanahalli, Bengaluru, Karnataka 560084, India"",""navigation_points"":[{""location"":{""latitude"":13.0200155,""longitude"":77.6300122},""road_name"":""""}],""address_components"":[{""types"":[""street_number""],""long_name"":""67"",""short_name"":""67""},{""types"":[""route""],""long_name"":""Hennur Main Road"",""short_name"":""Hennur Main Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_3""],""long_name"":""Saint Thomas Town"",""short_name"":""St Thomas Town""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""1st Stage"",""short_name"":""1st Stage""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Kacharakanahalli"",""short_name"":""Kacharakanahalli""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560084"",""short_name"":""560084""}]}",Kacharakanahalli,Bangalore,"13.02,77.63"
33720,blinkit,"{""types"":[""plus_code""],""geometry"":{""bounds"":{""northeast"":{""lat"":12.950125,""lng"":77.68012499999999},""southwest"":{""lat"":12.95,""lng"":77.67999999999999}},""location"":{""lat"":12.95,""lng"":77.67999999999999},""viewport"":{""northeast"":{""lat"":12.9514114802915,""lng"":77.68141148029149},""southwest"":{""lat"":12.9487135197085,""lng"":77.67871351970848}},""location_type"":""GEOMETRIC_CENTER""},""place_id"":""GhIJZmZmZmbmKUAR61G4HoVrU0A"",""plus_code"":{""global_code"":""7J4VXM2J+22"",""compound_code"":""XM2J+22 Bengaluru, Karnataka, India""},""formatted_address"":""XM2J+22 Bengaluru, Karnataka, India"",""address_components"":[{""types"":[""plus_code""],""long_name"":""XM2J+22"",""short_name"":""XM2J+22""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""}]}",Bengaluru,Bangalore,"12.95,77.68"
33724,blinkit,"{""types"":[""bank"",""establishment"",""finance"",""point_of_interest""],""geometry"":{""location"":{""lat"":12.97,""lng"":77.53},""viewport"":{""northeast"":{""lat"":12.9713489802915,""lng"":77.53134898029151},""southwest"":{""lat"":12.9686510197085,""lng"":77.52865101970849}},""location_type"":""GEOMETRIC_CENTER""},""place_id"":""ChIJjZLEd_I9rjsR4OG9R1CIBkE"",""plus_code"":{""global_code"":""7J4VXG9H+XX"",""compound_code"":""XG9H+XX Bengaluru, Karnataka, India""},""formatted_address"":""VIJAYANAGAR -GOVINDARAJ NAGAR 120 CHBS LAYOUT 19TH CROSS, 8th Main Rd, Marenahalli, Saraswathi Nagar, Vijayanagar, Bengaluru, Karnataka 560040, India"",""navigation_points"":[{""location"":{""latitude"":12.9699506,""longitude"":77.5299892},""road_name"":""""}],""address_components"":[{""types"":[""route""],""long_name"":""8th Main Road"",""short_name"":""8th Main Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_3""],""long_name"":""Marenahalli"",""short_name"":""Marenahalli""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Saraswathi Nagar"",""short_name"":""Saraswathi Nagar""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Vijayanagar"",""short_name"":""Vijayanagar""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560040"",""short_name"":""560040""}]}",Vijayanagar,Bangalore,"12.97,77.53"
33838,blinkit,"{""types"":[""premise"",""street_address""],""geometry"":{""bounds"":{""northeast"":{""lat"":13.0601003,""lng"":77.5100468},""southwest"":{""lat"":13.0600191,""lng"":77.5098641}},""location"":{""lat"":13.0600523,""lng"":77.50995259999999},""viewport"":{""northeast"":{""lat"":13.0614086802915,""lng"":77.5113044302915},""southwest"":{""lat"":13.0587107197085,""lng"":77.5086064697085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJXW-CsS4jrjsRRrcJ0AGOoI4"",""formatted_address"":""Sri Mathru Krupa, 1, Mallasandra, Jalahalli West, Bengaluru, Karnataka 560015, India"",""navigation_points"":[{""location"":{""latitude"":13.0600622,""longitude"":77.5099142},""road_name"":""""}],""address_components"":[{""types"":[""premise""],""long_name"":""Sri Mathru Krupa"",""short_name"":""Sri Mathru Krupa""},{""types"":[""premise""],""long_name"":""1"",""short_name"":""1""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Mallasandra"",""short_name"":""Mallasandra""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Jalahalli West"",""short_name"":""Jalahalli West""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560015"",""short_name"":""560015""}]}",Jalahalli West,Bangalore,"13.06,77.51"
33926,blinkit,"{""types"":[""establishment"",""point_of_interest""],""geometry"":{""location"":{""lat"":13.0598969,""lng"":77.660485},""viewport"":{""northeast"":{""lat"":13.0612458802915,""lng"":77.6618339802915},""southwest"":{""lat"":13.0585479197085,""lng"":77.6591360197085}},""location_type"":""ROOFTOP""},""place_id"":""ChIJx8XTqMoRrjsR6aBE2QMMzzY"",""plus_code"":{""global_code"":""7J5V3M56+X5"",""compound_code"":""3M56+X5 Bengaluru, Karnataka, India""},""formatted_address"":""Site No. 1, Sy No. 21/4, Hanumanthappa Layout, Kyalasanahalli, Bengaluru, Karnataka 560077, India"",""navigation_points"":[{""location"":{""latitude"":13.0599013,""longitude"":77.6604854},""road_name"":""""}],""address_components"":[{""types"":[""subpremise""],""long_name"":""Site No. 1"",""short_name"":""Site No. 1""},{""types"":[""premise""],""long_name"":""Sy No. 21/4"",""short_name"":""Sy No. 21/4""},{""types"":[""political"",""sublocality"",""sublocality_level_2""],""long_name"":""Hanumanthappa Layout"",""short_name"":""Hanumanthappa Layout""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Kyalasanahalli"",""short_name"":""Kyalasanahalli""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560077"",""short_name"":""560077""}]}",Kyalasanahalli,Bangalore,"13.06,77.66"
33966,blinkit,"{""types"":[""street_address"",""subpremise""],""geometry"":{""bounds"":{""northeast"":{""lat"":12.969986,""lng"":77.6100814},""southwest"":{""lat"":12.9699187,""lng"":77.6099634}},""location"":{""lat"":12.9699536,""lng"":77.61001329999999},""viewport"":{""northeast"":{""lat"":12.9713013302915,""lng"":77.61137138029152},""southwest"":{""lat"":12.96860336970849,""lng"":77.60867341970851}},""location_type"":""ROOFTOP""},""place_id"":""ChIJ9YSVT4AWrjsRsHmymS9K9BM"",""formatted_address"":""XJ96+X2J, Magrath Rd, Ashok Nagar, Bengaluru, Karnataka 560025, India"",""navigation_points"":[{""location"":{""latitude"":12.9699227,""longitude"":77.6099886},""road_name"":"""",""restricted_travel_modes"":[""DRIVE""]},{""location"":{""latitude"":12.969984,""longitude"":77.6102143},""road_name"":"""",""restricted_travel_modes"":[""WALK""]}],""address_components"":[{""types"":[""plus_code""],""long_name"":""XJ96+X2J"",""short_name"":""XJ96+X2J""},{""types"":[""route""],""long_name"":""Magrath Road"",""short_name"":""Magrath Rd""},{""types"":[""political"",""sublocality"",""sublocality_level_1""],""long_name"":""Ashok Nagar"",""short_name"":""Ashok Nagar""},{""types"":[""locality"",""political""],""long_name"":""Bengaluru"",""short_name"":""Bengaluru""},{""types"":[""administrative_area_level_3"",""political""],""long_name"":""Bengaluru Urban"",""short_name"":""Bengaluru Urban""},{""types"":[""administrative_area_level_2"",""political""],""long_name"":""Bangalore Division"",""short_name"":""Bangalore Division""},{""types"":[""administrative_area_level_1"",""political""],""long_name"":""Karnataka"",""short_name"":""KA""},{""types"":[""country"",""political""],""long_name"":""India"",""short_name"":""IN""},{""types"":[""postal_code""],""long_name"":""560025"",""short_name"":""560025""}]}",Ashok Nagar,Bangalore,"12.97,77.61"
